date_time,user_id__customer_name,transactions_id__total_amount,name,quantity,Category,Sale Price,Profit Margin,Cost Price,Profit
2022-08-06 15:17:33.027587+00:00,salman,346,goldfish face painting c/ b 12s pkt (43),2,Stationery Items,173.0,0.1,155.70000000000002,17.299999999999983
2022-12-21 18:30:13.559821+00:00,zubair,1201,towel l/s 54x27 ravi plastic,3,Towels,400.0,0.1,360.0,40.0
2022-07-24 10:04:18.650190+00:00,Ali,1288,max lequid 750ml lemon(05),3,Detergents Dish Wash/Dish wash Bar,398.0,0.1,358.2,39.80000000000001
2022-07-24 10:04:18.650190+00:00,Ali,1288,golden window wiper,1,OTC Products,94.0,0.05,89.3,4.700000000000003
2022-10-29 09:05:48.261796+00:00,raza,573,fruitien apple nector 1000 ml,3,"Beverages (Soft drink, Water, Juices, Syrups etc)",172.0,0.1,154.8,17.19999999999999
2022-10-29 09:05:48.261796+00:00,raza,573,safeguard 70 gms 2 cp bundle pack(10),1,Toilet Soaps,57.0,0.05,54.15,2.8500000000000014
2022-02-05 09:52:32.552179+00:00,zubair,187,"scotch brite  classic pad large,3pcs(28)",1,Detergents Washing Powders,187.0,0.1,168.3,18.69999999999999
2022-11-04 17:43:52.434527+00:00,yahya,124,wiz h/wash 250ml bottle anti bacterial green (60),1,Miscellaneous,124.0,0.1,111.60000000000001,12.399999999999991
2022-04-20 12:19:34.883277+00:00,jafar,2330,"gastrial plus plain tab 120,s(75)",3,"Beverages (Soft drink, Water, Juices, Syrups etc)",200.0,0.1,180.0,20.0
2022-09-20 16:27:00.754908+00:00,saif,110,shan tez lal mirch pdr 45 gm(62),1,Spices,110.0,0.1,99.0,11.0
2022-05-05 08:02:55.255094+00:00,abbas,29,knock out simply salt 39 gm-gloss,1,Snacks (Biscuits Cake Chips),29.0,0.05,27.549999999999997,1.4500000000000028
2022-06-12 10:22:41.482028+00:00,abid,268,gold falke by rothmans of london 20 hl cigrate (only for jails)(99),1,OTC Products,212.0,0.1,190.8,21.19999999999999
2022-06-12 10:22:41.482028+00:00,abid,268,rex white liquid 50 ml,2,Bleach Phenyl Cleaners blue liquid,28.0,0.05,26.599999999999998,1.4000000000000021
2022-04-19 08:37:45.803725+00:00,arbab,800,smart ketchup family pack 800 gm (58),1,Ketchup Pickles Sauce Vinegar,365.0,0.1,328.5,36.5
2022-04-19 08:37:45.803725+00:00,arbab,800,tapal family mix 475 gms pouch rs 50 off(37),1,Green Tea,435.0,0.1,391.5,43.5
2022-03-05 13:29:42.618447+00:00,jafar,478,commander antibacterial soap lemon cool 30 gm(54),2,Toilet Soaps,27.0,0.05,25.65,1.3500000000000014
2022-03-05 13:29:42.618447+00:00,jafar,478,kontrol aerosol 400ml(59),2,MOSQUITO OIl,212.0,0.1,190.8,21.19999999999999
2022-05-11 11:24:23.370351+00:00,raza,3093,dunhill swithc 20 hl cigrate (only for jails)(96),1,Non Food,633.0,0.15,538.05,94.95000000000005
2022-11-03 09:37:14.816534+00:00,jafar,134,nutri snacks ring 40 gm (1w),1,Snacks (Biscuits Cake Chips),74.0,0.05,70.3,3.700000000000003
2022-11-03 09:37:14.816534+00:00,jafar,134,3g safety match box regular small 10 s,2,OTC Products,30.0,0.05,28.5,1.5
2022-03-02 08:34:38.162944+00:00,zubair,245,mehran chapli kabab 100 gm(67),1,Spices,245.0,0.1,220.5,24.5
2022-10-05 20:20:17.479454+00:00,maaz,1302,lipton yl blk kpk 400 gm (rmbt) (16),2,Tea,651.0,0.15,553.35,97.64999999999998
2022-09-23 11:37:36.792813+00:00,bilal,3850,chicken breast fillet 1 kg,2,Frozen Food,695.0,0.15,590.75,104.25
2022-09-23 11:37:36.792813+00:00,bilal,3850,zug washing powder 4 kg (89),3,Detergents Washing Powders,820.0,0.15,697.0,123.0
2022-12-27 11:16:03.540291+00:00,sajid,1901,chai patti craft paper pack 125 gm(rmbt),2,Tea,175.0,0.1,157.5,17.5
2022-05-26 14:43:33.427130+00:00,salman,2955,laziza pista coconut kheer 155 gm(82),3,"Dessert (Custard Cereals Kheer, Pudding)",130.0,0.1,117.0,13.0
2022-05-26 14:43:33.427130+00:00,salman,2955,habib ghee 2.5 kg tin,3,Ghee,855.0,0.15,726.75,128.25
2022-01-02 19:23:41.195458+00:00,sajid,1100,body spray fascino charming men 200 ml(55),2,Spray Perfumes Air Freshener,550.0,0.15,467.5,82.5
2022-08-15 08:28:50.411690+00:00,zubair,510,colgate sensitive paste 100gm(05),3,Tooth Paste,170.0,0.1,153.0,17.0
2022-09-16 13:00:15.595376+00:00,asfand yar,495,golden sun cooking  oil 1ltr (rmol),1,Cooking Oil,495.0,0.1,445.5,49.5
2022-12-03 20:15:27.338736+00:00,qasim,3293,n.vcr old used,3,Electronics,521.25,0.15,443.0625,78.1875
2022-03-05 21:34:03.999400+00:00,sabir,430,karak tea whitener 200 ml,2,Milk,20.0,0.05,19.0,1.0
2022-09-29 16:04:54.973015+00:00,qasim,280,nutri chipsticks spicy 60 gm (1w),2,Snacks (Biscuits Cake Chips),140.0,0.1,126.0,14.0
2022-10-27 09:37:02.898847+00:00,zubair,324,nestle fruita vitals mango orange 200 ml(57),1,"Beverages (Soft drink, Water, Juices, Syrups etc)",30.0,0.05,28.5,1.5
2022-10-27 09:37:02.898847+00:00,zubair,324,fauji glow landry starch 300 ml,3,"Dessert (Custard Cereals Kheer, Pudding)",98.0,0.05,93.1,4.900000000000006
2022-10-11 13:42:26.857492+00:00,raza,510,alpifresh  cream 150 ml,3,Creams/Vasline,170.0,0.1,153.0,17.0
2022-08-19 20:46:44.358142+00:00,zubair,3090,english antibacterial toothpaste - brush pack70 gms (sarwana)(41),3,Tooth Paste,158.0,0.1,142.20000000000002,15.799999999999983
2022-08-19 20:46:44.358142+00:00,zubair,3090,kashmir can/ 5 ltr tin(48),3,Cooking Oil,872.0,0.15,741.1999999999999,130.80000000000007
2022-07-09 19:35:25.913853+00:00,mirza,4923,shield diaper mega bachat 62 medium (consumer(53),1,Daipers,1553.0,0.2,1242.4,310.5999999999999
2022-07-12 11:18:09.732460+00:00,asaf,4100,nestle cerelac 3 fruit 750 gm(57),2,Cereals,1795.0,0.2,1436.0,359.0
2022-07-12 11:18:09.732460+00:00,asaf,4100,golden maeroni elbow  400 gm(32),3,Vermicelli Pasta Macaroni Noodle,170.0,0.1,153.0,17.0
2022-10-16 13:32:15.036328+00:00,abid,589,sufi super dertergents powder 1000 gm(29),2,Detergents Washing Powders,227.0,0.1,204.3,22.69999999999999
2022-06-27 14:44:13.823289+00:00,asaf,798,national turemeric powder 50 ms(56),3,Spices,70.0,0.05,66.5,3.5
2022-06-27 14:44:13.823289+00:00,asaf,798,oral b pro expert enamel,3,Non Food,196.0,0.1,176.4,19.599999999999994
2022-09-09 15:25:29.665493+00:00,sajid,16,clear shmpoo cool blck 4.5ml(08),3,Hair Shampoos,5.0,0.05,4.75,0.25
2022-04-12 10:36:17.779989+00:00,sajid,275,goldfish pencil eraser 45s card board box (43),1,Stationery Items,275.0,0.1,247.5,27.5
2022-02-17 14:33:21.674587+00:00,yahya,198,commander fruity soap lemon 140 gm(54),2,Toilet Soaps,99.0,0.05,94.05,4.950000000000003
2022-12-12 17:40:58.023572+00:00,saif,258,english prickly heat cream active neem l 80 gm (41),1,Creams/Vasline,223.0,0.1,200.70000000000002,22.299999999999983
2022-12-12 17:40:58.023572+00:00,saif,258,eco bay leaves 25gm (88),1,Spices,35.0,0.05,33.25,1.75
2022-01-03 20:22:18.925203+00:00,maaz,942,primex multi s 691013,3,Plastic Items House Hold Utensils,265.0,0.1,238.5,26.5
2022-01-03 20:22:18.925203+00:00,maaz,942,slanty jalapeno 55 gm,3,Snacks (Biscuits Cake Chips),49.0,0.05,46.55,2.450000000000003
2022-11-12 16:09:58.484295+00:00,moeez,1010,dawn chocolate cupcake (box) 210 gm (94),2,Butter/Bread,180.0,0.1,162.0,18.0
2022-11-12 16:09:58.484295+00:00,moeez,1010,himalaya kajal,2,Hand wash Hand Sanitizer Face wash,325.0,0.1,292.5,32.5
2022-05-07 14:18:29.179831+00:00,jafar,475,wiper angle exl,1,Plastic Items House Hold Utensils,334.0,0.1,300.6,33.39999999999998
2022-05-07 14:18:29.179831+00:00,jafar,475,t brush fo adults deep clean,3,Tooth Brushes,47.0,0.05,44.65,2.3500000000000014
2022-05-30 12:17:27.733353+00:00,Ali,3625,kashmir premium gold 5ltr btl(48),3,Cooking Oil,965.0,0.15,820.25,144.75
2022-03-21 19:10:13.490170+00:00,abid,1080,diamond salan deep plate 401012,2,Plastic Items House Hold Utensils,540.0,0.15,459.0,81.0
2022-05-04 20:09:54.226434+00:00,riyan,824,mughal royal classic 1 kg(135)(r),2,Rice,412.0,0.1,370.8,41.19999999999999
2022-02-06 11:42:50.824432+00:00,raza,885,kilite phenyl plastic pack 3000 ml (saf ent)(24),3,Bleach Phenyl Cleaners blue liquid,199.0,0.1,179.1,19.900000000000006
2022-02-06 11:42:50.824432+00:00,raza,885,fruit/ veg knife hd asst  16 gauge stainless steel,3,Plastic Items House Hold Utensils,96.0,0.05,91.19999999999999,4.800000000000011
2022-05-06 12:23:28.712435+00:00,sabir,1170,dettol multi purpose cleaner 1000 ml citrus(04),1,Bleach Phenyl Cleaners blue liquid,1170.0,0.2,936.0,234.0
2022-03-14 18:35:34.062710+00:00,qasim,2034,"forhan,s anti dandruff herbal hair oil 100 ml",3,Hair Oil/Color/Gel,143.0,0.1,128.70000000000002,14.299999999999983
2022-03-14 18:35:34.062710+00:00,qasim,2034,dalda (fortified) cooking oil 1 ltr pouch(rmol)(1c),3,Cooking Oil,535.0,0.15,454.75,80.25
2022-08-10 18:42:41.616467+00:00,maaz,975,rlx lotion 200 ml natural nourishing 200 ml(55),3,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,325.0,0.1,292.5,32.5
2022-06-16 19:04:56.533230+00:00,asaf,449,shan achar gosht masala 25 gm (62),1,Spices,19.0,0.05,18.05,0.9499999999999993
2022-06-16 19:04:56.533230+00:00,asaf,449,smart real mayonnaise 200 ml (58),2,"Jams, Jelly, Marmalades, Spreads, Mayonnaise",215.0,0.1,193.5,21.5
2022-01-24 15:37:02.011230+00:00,qasim,2340,aspine synthetic liquid dishwash  750 ml(18),3,Detergents Dish Wash/Dish wash Bar,560.0,0.15,476.0,84.0
2022-01-24 15:37:02.011230+00:00,qasim,2340,mehran tomato k/up 400 gm(67),3,Ketchup Pickles Sauce Vinegar,220.0,0.1,198.0,22.0
2022-07-17 13:54:50.859932+00:00,yahya,269,mehran chilli sauce 300 gm(67),1,Ketchup Pickles Sauce Vinegar,140.0,0.1,126.0,14.0
2022-07-17 13:54:50.859932+00:00,yahya,269,ecial food red chilli coarsely grinded 100 gm,3,Spices,43.0,0.05,40.85,2.1499999999999986
2022-12-10 09:16:29.944002+00:00,yahya,614,mehran chili garlic sauce 400 gm(67),2,Ketchup Pickles Sauce Vinegar,220.0,0.1,198.0,22.0
2022-09-10 15:48:42.559572+00:00,waqas,1110,jazaa fish masala 50 gm (1q),2,Spices,105.0,0.1,94.5,10.5
2022-09-10 15:48:42.559572+00:00,waqas,1110,sufi sunflower oil 2.5ltr,2,Cooking Oil,450.0,0.1,405.0,45.0
2022-06-26 21:51:05.266166+00:00,bilal,351,crown dal masoor washed 250gm(131)(p),3,Pulses,117.0,0.1,105.3,11.700000000000003
2022-06-27 16:09:25.742294+00:00,sabir,1413,mezan ghee 2.5 kg bkt(pg)(85),1,Ghee,1126.0,0.2,900.8000000000001,225.19999999999993
2022-06-27 16:09:25.742294+00:00,sabir,1413,piston  with out pin,2,Conf Miscellaneous,143.69,0.1,129.321,14.369
2022-11-27 21:18:07.422885+00:00,salman,168,shield  feeder (evenflo cylindrical yp 250 ml(53),1,Plastic Items House Hold Utensils,168.0,0.1,151.20000000000002,16.799999999999983
2022-12-31 19:35:42.982268+00:00,riyan,929,glade aerosol i love u 300 ml(59),1,Spray Perfumes Air Freshener,833.0,0.15,708.05,124.95000000000005
2022-12-31 19:35:42.982268+00:00,riyan,929,qamar tea 20 gm  hp(ylw) (rmbt) (2b),2,Tea,48.0,0.05,45.599999999999994,2.4000000000000057
2022-10-19 16:58:35.027424+00:00,khan,20,english biscuits peanut pik mini 35 gm hr (13),2,Snacks (Biscuits Cake Chips),10.0,0.05,9.5,0.5
2022-08-31 19:05:55.571699+00:00,mirza,94,marhaba amla hair oil 100 ml,1,Hair Oil/Color/Gel,94.0,0.05,89.3,4.700000000000003
2022-05-10 19:55:51.463543+00:00,salman,317,lifebuoy care 100 gms(08),3,Toilet Soaps,79.0,0.05,75.05,3.950000000000003
2022-05-10 19:55:51.463543+00:00,salman,317,medicam double protection- tooth brush(rs.80/-)(09),1,Tooth Brushes,80.0,0.05,76.0,4.0
2022-11-06 21:17:57.484347+00:00,jafar,410,versace glass 5041,1,Plastic Items House Hold Utensils,410.0,0.1,369.0,41.0
2022-01-21 09:09:02.464222+00:00,abbas,1305,dove shampoo 335 ml usa,3,Hair Shampoos,435.0,0.1,391.5,43.5
2022-09-18 14:24:38.149121+00:00,jafar,756,lifebuoy care twin pack 130 gms,2,Toilet Soaps,178.0,0.1,160.20000000000002,17.799999999999983
2022-09-18 14:24:38.149121+00:00,jafar,756,water ort bottle ld asst.,1,Plastic Items House Hold Utensils,400.0,0.1,360.0,40.0
2022-05-14 14:35:25.316273+00:00,waqas,96,king toilet cleaner family 1000 ml (80),1,Bleach Phenyl Cleaners blue liquid,96.0,0.05,91.19999999999999,4.800000000000011
2022-07-13 10:10:46.876280+00:00,yahya,240,shafay tamarind (imli) 100gm (2a),3,Spices,80.0,0.05,76.0,4.0
2022-06-18 19:54:05.578072+00:00,mirza,978,sfg body wash white 400ml(10),2,Toilet Soaps,489.0,0.1,440.1,48.89999999999998
2022-02-24 17:11:18.934371+00:00,maaz,607,jelly abc 36 bag 36 boxes(61),3,Jellies,5.0,0.05,4.75,0.25
2022-02-24 17:11:18.934371+00:00,maaz,607,divine foods dal chana 1kg(137)(p),2,Pulses,296.0,0.1,266.40000000000003,29.599999999999966
2022-02-14 18:53:10.774834+00:00,jafar,74,(wrong code)  safeguard total 10 vitamin 70 gm(10),2,Toilet Soaps,37.0,0.05,35.15,1.8500000000000014
2022-03-08 09:08:24.182560+00:00,saif,555,habitt party pack (white)(1m),3,"Toilet Rolls,Tissues",185.0,0.1,166.5,18.5
2022-07-25 19:26:46.760137+00:00,zubair,534,forhans silkona honey lotion 200ml,2,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,160.0,0.1,144.0,16.0
2022-07-25 19:26:46.760137+00:00,zubair,534,dentonic t/ paste 125 gm brush pack,2,Tooth Paste,107.0,0.1,96.3,10.700000000000003
2022-07-11 16:09:06.723496+00:00,abid,354,f&l m/v 50gm fair w/fairness(08),3,Creams/Vasline,118.0,0.1,106.2,11.799999999999997
2022-08-24 10:40:57.882205+00:00,raza,326,tang 440gm,2,"Beverages (Soft drink, Water, Juices, Syrups etc)",163.0,0.1,146.70000000000002,16.299999999999983
2022-11-23 08:58:11.479339+00:00,jafar,338,agro pak alubukhara 200 gm (92),1,Dry Fruits,338.0,0.1,304.2,33.80000000000001
2022-05-28 20:57:57.167960+00:00,khan,40,bonus tristar 160 gms new (05),2,Hair Shampoos,20.0,0.05,19.0,1.0
2022-11-12 12:26:56.230818+00:00,jafar,1161,medicam dental cream 180 gm(09),2,Tooth Paste,318.0,0.1,286.2,31.80000000000001
2022-11-12 12:26:56.230818+00:00,jafar,1161,protien shampoo volume & bounce 200,3,Hair Shampoos,175.0,0.1,157.5,17.5
2022-01-04 11:17:39.733383+00:00,Ali,1530,fauji corn flakes pkt 500 gm,3,"Dessert (Custard Cereals Kheer, Pudding)",510.0,0.15,433.5,76.5
2022-06-27 18:24:37.837285+00:00,Ali,4164,max paste green 400 gm (05),1,Detergents Dish Wash/Dish wash Bar,255.0,0.1,229.5,25.5
2022-06-27 18:24:37.837285+00:00,Ali,4164,star mixer orange tin 2500 gm(69),3,"Beverages (Soft drink, Water, Juices, Syrups etc)",1303.0,0.2,1042.4,260.5999999999999
2022-01-06 15:57:27.355234+00:00,qasim,522,shan tomato chutney 315 gm(62),2,Spices,246.0,0.1,221.4,24.599999999999994
2022-08-20 09:03:08.232675+00:00,asaf,454,crispo spagahtti(59),2,Vermicelli Pasta Macaroni Noodle,227.0,0.1,204.3,22.69999999999999
2022-03-13 11:56:11.233930+00:00,abid,1290,habib t-ketchup 1 kg,3,Ketchup Pickles Sauce Vinegar,180.0,0.1,162.0,18.0
2022-03-13 11:56:11.233930+00:00,abid,1290,dental floss asst.,3,Plastic Items House Hold Utensils,250.0,0.1,225.0,25.0
2022-11-27 19:39:43.662253+00:00,jafar,640,lumer lemon  3000 gms (detergent powder)(18),1,Detergents Washing Powders,640.0,0.15,544.0,96.0
2022-06-05 21:32:17.767023+00:00,waqas,1135,mehran red chilli powder 100 gm(67),2,Spices,200.0,0.1,180.0,20.0
2022-06-05 21:32:17.767023+00:00,waqas,1135,nutri bondi200 gm (1w),3,Snacks (Biscuits Cake Chips),245.0,0.1,220.5,24.5
2022-09-02 21:17:44.943683+00:00,sabir,370,raaz tea 190 gm pouch(rmbt)(42),2,Tea,185.0,0.1,166.5,18.5
2022-12-20 19:30:09.795955+00:00,riyan,300,vital care antibacterial soap 135 gms(30),2,Toilet Soaps,150.0,0.1,135.0,15.0
2022-05-11 10:41:28.621719+00:00,yahya,2906,gentle face wash cream 100ml,3,Creams/Vasline,210.0,0.1,189.0,21.0
2022-05-11 10:41:28.621719+00:00,yahya,2906,sunsilk shampoo  black shine 660 ml(08),2,Hair Shampoos,1138.0,0.2,910.4000000000001,227.5999999999999
2022-03-28 11:27:00.717925+00:00,riyan,151,dettol soap radiance 100 gm(04),3,Toilet Soaps,49.0,0.05,46.55,2.450000000000003
2022-03-28 11:27:00.717925+00:00,riyan,151,chapat candy kairi rs 2(61),2,Chocolates Toffees Sweets,2.0,0.05,1.9,0.10000000000000009
2022-01-16 16:37:59.935383+00:00,maaz,330,national chilli garlic sauce 225 gm(56),3,Ketchup Pickles Sauce Vinegar,110.0,0.1,99.0,11.0
2022-11-08 13:41:37.193351+00:00,raza,840,feeder brush j/,3,Plastic Items House Hold Utensils,280.0,0.1,252.0,28.0
2022-07-12 17:02:06.735797+00:00,salman,320,golden sun b/pati 1kg(pg),2,Ghee,160.0,0.1,144.0,16.0
2022-08-03 09:59:15.914555+00:00,waqas,46,taksun calculator,1,Electronics,26.0,0.05,24.7,1.3000000000000007
2022-08-03 09:59:15.914555+00:00,waqas,46,layer cake coconut cream jam 27 gm,2,Snacks (Biscuits Cake Chips),10.0,0.05,9.5,0.5
2022-12-03 18:10:52.730804+00:00,maaz,88,picasso ball pen cloud black 10s (43),1,Stationery Items,88.0,0.05,83.6,4.400000000000006
2022-03-15 18:28:16.387286+00:00,moeez,204,chip choc soft butter (kolson),2,Chocolates Toffees Sweets,10.0,0.05,9.5,0.5
2022-06-29 14:15:59.120886+00:00,yahya,665,palmolive natural 98 gms (consumer promotion saver pack 5 in 1 save rs.30/-)(05),1,Toilet Soaps,470.0,0.1,423.0,47.0
2022-06-29 14:15:59.120886+00:00,yahya,665,qabco marble floor cleaner 550ml,3,Bleach Phenyl Cleaners blue liquid,65.0,0.05,61.75,3.25
2022-05-01 16:34:02.635106+00:00,sajid,190,tapal tezdum 190 gm rs-10/off(37),1,Tea,190.0,0.1,171.0,19.0
2022-08-21 13:19:44.646212+00:00,raza,335,english biscuits gluco 43.50 gm mini hr (13),1,Snacks (Biscuits Cake Chips),10.0,0.05,9.5,0.5
2022-08-21 13:19:44.646212+00:00,raza,335,mit jelly 450 gm,1,"Jams, Jelly, Marmalades, Spreads, Mayonnaise",325.0,0.1,292.5,32.5
2022-08-14 15:18:38.322418+00:00,asfand yar,870,chicken wings 1 kg,2,Frozen Food,430.0,0.1,387.0,43.0
2022-08-14 15:18:38.322418+00:00,asfand yar,870,milky toffee rs 5 bag (61),2,Chocolates Toffees Sweets,5.0,0.05,4.75,0.25
2022-01-19 19:19:25.010940+00:00,bilal,353,super king tin polish l 30 ml brown (80),3,Shoes Polish/Shoes Brush,66.0,0.05,62.699999999999996,3.3000000000000043
2022-01-19 19:19:25.010940+00:00,bilal,353,diamond protect well aerosol 300ml,1,Bleach Phenyl Cleaners blue liquid,155.0,0.1,139.5,15.5
2022-04-10 16:23:32.465293+00:00,jafar,444,life style olive oil 100(66),1,Hair Oil/Color/Gel,320.0,0.1,288.0,32.0
2022-04-10 16:23:32.465293+00:00,jafar,444,goldfish pencil colour h/size card board 6s pkt (43),2,Stationery Items,62.0,0.05,58.9,3.1000000000000014
2022-03-31 16:37:55.629889+00:00,khan,749,shan tikka masala 100gm d/p(62),3,Spices,248.0,0.1,223.20000000000002,24.799999999999983
2022-03-31 16:37:55.629889+00:00,khan,749,kolson cream heart sc vanila 27 gm,1,Snacks (Biscuits Cake Chips),5.0,0.05,4.75,0.25
2022-11-01 12:18:03.160166+00:00,sajid,254,euro delux beauty soap milk almond 115 gms(93),2,Toilet Soaps,75.0,0.05,71.25,3.75
2022-10-13 15:53:10.664499+00:00,mirza,952,savanah 75 gm smooth creamy,2,Toilet Soaps,26.0,0.05,24.7,1.3000000000000007
2022-10-13 15:53:10.664499+00:00,mirza,952,wiz hand sanitizer 200ml bottle floral (60),2,Hand wash Hand Sanitizer Face wash,450.0,0.1,405.0,45.0
2022-05-05 13:01:40.267448+00:00,waqas,361,sensodyne rp/a 30 gm(59),3,Tooth Paste,109.0,0.1,98.10000000000001,10.899999999999991
2022-05-12 08:40:20.192668+00:00,mirza,566,ariel touch of downy 450g(10),2,Detergents Washing Powders,278.0,0.1,250.20000000000002,27.799999999999983
2022-05-12 08:40:20.192668+00:00,mirza,566,jammin orange 30x24(61),2,Chocolates Toffees Sweets,5.0,0.05,4.75,0.25
2022-08-11 20:22:19.332234+00:00,yahya,389,mehran soya sauce 300 ml(67),1,Ketchup Pickles Sauce Vinegar,135.0,0.1,121.5,13.5
2022-08-11 20:22:19.332234+00:00,yahya,389,star mixer limepami btl 700 gm(69),2,"Beverages (Soft drink, Water, Juices, Syrups etc)",127.0,0.1,114.3,12.700000000000003
2022-03-20 14:48:15.631901+00:00,zubair,510,macaroni biryani 250 gm(59),2,Vermicelli Pasta Macaroni Noodle,75.0,0.05,71.25,3.75
2022-03-20 14:48:15.631901+00:00,zubair,510,national pulao 70 gm(56),3,Spices,120.0,0.1,108.0,12.0
2022-06-08 12:16:16.026325+00:00,asaf,564,melamine dinner set plate small (writing ways (pvt),3,Corokery,146.0,0.1,131.4,14.599999999999994
2022-06-08 12:16:16.026325+00:00,asaf,564,agro pak khopra sliced 100 gm (92),1,Dry Fruits,126.0,0.1,113.4,12.599999999999994
2022-10-16 18:11:55.152447+00:00,maaz,197,opal toilet soap 4+1 creamy  60 gms x 5(07),1,Toilet Soaps,197.0,0.1,177.3,19.69999999999999
2022-10-12 09:20:15.381248+00:00,waqas,1410,shampoo pert plus honey xcts 200 ml(55),3,Hair Shampoos,415.0,0.1,373.5,41.5
2022-12-13 21:57:27.764976+00:00,sabir,77,chai wala biskut bisconni(59),3,Snacks (Biscuits Cake Chips),5.0,0.05,4.75,0.25
2022-12-13 21:57:27.764976+00:00,sabir,77,chai wala biskut bisconni(59),3,Snacks (Biscuits Cake Chips),15.0,0.05,14.25,0.75
2022-12-13 21:57:27.764976+00:00,sabir,77,chai wala biskut bisconni(59),3,Snacks (Biscuits Cake Chips),20.0,0.05,19.0,1.0
2022-12-13 21:57:27.764976+00:00,sabir,77,capri pro h75g(07),2,Toilet Soaps,31.0,0.05,29.45,1.5500000000000007
2022-05-24 19:56:47.053385+00:00,moeez,198,(wrong code) pantene xt conditioner 200 ml(10),1,Hair Shampoos,198.0,0.1,178.20000000000002,19.799999999999983
2022-08-24 18:23:33.455094+00:00,abbas,582,cherry blossom  black 42 ml (04),1,Shoes Polish/Shoes Brush,475.0,0.1,427.5,47.5
2022-08-24 18:23:33.455094+00:00,abbas,582,dentonic t/ paste 125 gm brush pack,1,Tooth Paste,107.0,0.1,96.3,10.700000000000003
2022-11-06 09:24:47.702877+00:00,yahya,492,w/wheat p/aghti 450gm(59),3,Vermicelli Pasta Macaroni Noodle,164.0,0.1,147.6,16.400000000000006
2022-12-28 08:20:08.267569+00:00,arbab,230,tomato ketchup kanas 100 gm pouch(59),2,Ketchup Pickles Sauce Vinegar,36.0,0.05,34.199999999999996,1.8000000000000043
2022-12-28 08:20:08.267569+00:00,arbab,230,sufi lychee 250 ml can (1d),2,"Beverages (Soft drink, Water, Juices, Syrups etc)",79.0,0.05,75.05,3.950000000000003
2022-11-09 08:54:12.279280+00:00,raza,60,cfl  chocolate sandwich snack pack  32 gm (13),3,Snacks (Biscuits Cake Chips),20.0,0.05,19.0,1.0
2022-09-26 10:50:01.789834+00:00,mirza,52,super fanty rs.02 (70 pc x 30 box),3,Chocolates Toffees Sweets,2.5,0.05,2.375,0.125
2022-01-28 08:56:20.126715+00:00,abbas,394,english  tooth brush pro whitening expert medium (41),3,Tooth Brushes,62.0,0.05,58.9,3.1000000000000014
2022-01-28 08:56:20.126715+00:00,abbas,394,picasso high lighter 02 bopp (43),2,Stationery Items,104.0,0.1,93.60000000000001,10.399999999999991
2022-06-25 10:31:19.883682+00:00,Ali,1020,h&s sh refreshing with menthol 5 pkn(10),3,Hair Shampoos,5.0,0.05,4.75,0.25
2022-10-29 14:45:10.036670+00:00,khan,75,euro delux beauty soap cucumber 115 gms(93),1,Toilet Soaps,75.0,0.05,71.25,3.75
2022-04-21 14:07:16.944198+00:00,jafar,161,frina storm regular(76),2,Detergents Dish Wash/Dish wash Bar,45.0,0.05,42.75,2.25
2022-04-21 14:07:16.944198+00:00,jafar,161,medicam antibacterial soap 110 gms ice mint(09),1,Toilet Soaps,71.0,0.05,67.45,3.549999999999997
2022-04-25 14:44:38.240132+00:00,arbab,4575,fusion manual razor 2 up(10),3,Shaving Cream Razors Blades Brushes,1525.0,0.2,1220.0,305.0
2022-12-24 09:57:55.589541+00:00,sabir,327,commander fruity soap lemon 140 gm(54),3,Toilet Soaps,99.0,0.05,94.05,4.950000000000003
2022-06-14 13:41:01.681958+00:00,saif,123,savanah p/rom 115 gm,3,Toilet Soaps,41.0,0.05,38.949999999999996,2.0500000000000043
2022-01-30 21:52:39.123597+00:00,Ali,31,choclate chip cookies t/p(59),3,Chocolates Toffees Sweets,7.0,0.05,6.6499999999999995,0.35000000000000053
2022-01-30 21:52:39.123597+00:00,Ali,31,cadbury s/ice 12.5 gm h/p,1,Chocolates Toffees Sweets,10.0,0.05,9.5,0.5
2022-04-01 12:00:04.413627+00:00,sabir,94,shan fruit chaat masala 50 gm (62),1,Spices,94.0,0.05,89.3,4.700000000000003
2022-03-04 11:59:46.392050+00:00,mirza,10,lu zeera plus 16.5 gm,1,Snacks (Biscuits Cake Chips),10.0,0.05,9.5,0.5
2022-09-24 09:41:44.506209+00:00,waqas,57,lotte out peppermint 23.8g,3,Chocolates Toffees Sweets,19.0,0.05,18.05,0.9499999999999993
2022-01-28 16:32:08.452429+00:00,qasim,390,cream 21(all day) 150 ml,2,Creams/Vasline,195.0,0.1,175.5,19.5
2022-03-27 16:19:15.002800+00:00,asaf,701,capstan filter 20 hl cigrate(only for jails),2,OTC Products,212.0,0.1,190.8,21.19999999999999
2022-03-27 16:19:15.002800+00:00,asaf,701,misk aroma perfumed 100 tissue paper (81),1,"Toilet Rolls,Tissues",277.0,0.1,249.3,27.69999999999999
2022-12-19 15:07:11.848850+00:00,mirza,1230,cobra insecticide spray  500 ml,3,Insecticides,410.0,0.1,369.0,41.0
