date,total,items,user_id,sales_id,transaction_type
2022-06-27 10:18:25.447175+00:00,1458,"{'name': 'nido milk pdr 900 gm (for flood relief package)', 'quantity': 1}",15,1,Cash
2022-06-27 11:56:39.866830+00:00,3159,"{'name': 'kinza lemon squash 800ml', 'quantity': 3}, {'name': 'florence fruit set 917918', 'quantity': 3}",25,1,Loan
2022-06-27 14:44:13.823289+00:00,798,"{'name': 'national turemeric powder 50 ms(56)', 'quantity': 3}, {'name': 'oral b pro expert enamel', 'quantity': 3}",5,1,Online
2022-06-27 16:09:25.742294+00:00,1413,"{'name': 'mezan ghee 2.5 kg bkt(pg)(85)', 'quantity': 1}, {'name': 'piston with out pin', 'quantity': 2}",22,1,Cash
2022-06-27 18:24:37.837285+00:00,4164,"{'name': 'max paste green 400 gm (05)', 'quantity': 1}, {'name': 'star mixer orange tin 2500 gm(69)', 'quantity': 3}",11,1,Cash
2022-06-28 15:18:53.201026+00:00,600,"{'name': 'bonus active 1000 gms(05)', 'quantity': 2}",35,1,Cash
2022-06-29 08:55:56.903468+00:00,948,"{'name': 'jelly chili mili 36 bags 36 box(61)', 'quantity': 2}, {'name': 'sfg lhs floral scent 375ml refill-pd(10)', 'quantity': 2}",5,1,Online
2022-06-29 14:15:59.120886+00:00,665,"{'name': 'palmolive natural 98 gms (consumer promotion saver pack 5 in 1 save rs.30-)(05)', 'quantity': 1}, {'name': 'qabco marble floor cleaner 550ml', 'quantity': 3}",19,1,Loan
2022-06-30 12:03:48.849588+00:00,510,"{'name': 'dawn bread crumbs (1 kilo pack) 1000 gm (94)', 'quantity': 1}, {'name': 'daizy queen tea whitner 115 ml (51)', 'quantity': 2}",16,1,Loan
2022-06-30 20:10:10.781831+00:00,170,"{'name': 'macaroni italia 400 gm(32)', 'quantity': 1}",36,1,Cash
2022-07-01 16:38:46.547860+00:00,14,"{'name': 'lu prince choco sb', 'quantity': 1}",36,1,Loan
2022-07-03 12:11:39.044261+00:00,270,"{'name': 'mehran kheer mix 155 gm(67)', 'quantity': 2}",24,1,Online
2022-07-04 13:37:56.908503+00:00,290,"{'name': 'shezan classic mayonnaise 400 gm (47)', 'quantity': 1}",7,1,Online
2022-07-04 16:57:22.044422+00:00,654,"{'name': 'national kasuri methi 25 gm(56)', 'quantity': 3}, {'name': 'tukhmalanga 125 gm', 'quantity': 3}",36,1,Loan
2022-07-04 21:47:40.770339+00:00,284,"{'name': 'wiper siri std zg (clean max)', 'quantity': 1}, {'name': 'gluco 200 gms (p.f)', 'quantity': 2}",4,1,Online
2022-07-06 12:56:57.096011+00:00,640,"{'name': 'denim shaving gel 200 ml', 'quantity': 1}, {'name': 'joy crincle sancks (shell) 200 gm (39)', 'quantity': 3}",17,1,Cash
2022-07-06 14:47:30.591709+00:00,14840,"{'name': 'key brand vinegar 750ml(72)', 'quantity': 1}, {'name': 'kashmir ghee 10 kg bkt(48)(pg)', 'quantity': 3}",37,1,Online
2022-07-08 08:45:45.477341+00:00,1588,"{'name': 'dove sham dryness care 360 ml(08)', 'quantity': 2}",15,1,Cash
2022-07-09 19:35:25.913853+00:00,4923,"{'name': 'shield diaper mega bachat 62 medium (consumer(53)', 'quantity': 1}",23,1,Cash
2022-07-09 20:52:38.982340+00:00,687,"{'name': 'crispo custard powder strawberry 300 gm(59)', 'quantity': 3}, {'name': 'puff marshmallow (color party)24 bags 200(61)', 'quantity': 3}",24,1,Loan
2022-07-10 14:20:07.018914+00:00,3436,"{'name': 'tehwar anardana 50 gms (ob-s)', 'quantity': 2}, {'name': 'dalda cooking oil 3 ltr ept btl (old code)(1c)', 'quantity': 3}",7,1,Online
2022-07-11 16:09:06.723496+00:00,354,"{'name': 'f&l mv 50gm fair wfairness(08)', 'quantity': 3}",14,1,Online
2022-07-11 20:31:05.466651+00:00,3156,"{'name': 'atta bag 20kg (sub) (rmat)', 'quantity': 2}, {'name': 'nap cream 30 gm', 'quantity': 2}",5,1,Loan
2022-07-11 21:16:38.521472+00:00,225,"{'name': 'euro delux beauty soap milk almond 115 gms(93)', 'quantity': 3}",7,1,Cash
2022-07-12 11:18:09.732460+00:00,4100,"{'name': 'nestle cerelac 3 fruit 750 gm(57)', 'quantity': 2}, {'name': 'golden maeroni elbow 400 gm(32)', 'quantity': 3}",37,1,Loan
2022-07-12 17:02:06.735797+00:00,320,"{'name': 'golden sun bpati 1kg(pg)', 'quantity': 2}",35,1,Loan
2022-07-13 09:37:13.378150+00:00,425,"{'name': 'nutri chipsticks peri peri 60 gm (1w)', 'quantity': 2}, {'name': 'shampo head & shoulders supmeme 80ml(55)', 'quantity': 1}",23,1,Cash
2022-07-13 10:10:46.876280+00:00,240,"{'name': 'shafay tamarind (imli) 100gm (2a)', 'quantity': 3}",7,1,Loan
2022-07-13 11:35:42.464525+00:00,425,"{'name': 'school bottle md asst. kp', 'quantity': 1}, {'name': 'toyo nasic kiran 300 ml', 'quantity': 1}",5,1,Loan
2022-07-13 16:41:32.353148+00:00,30,"{'name': 'mango fruit drink 250ml', 'quantity': 2}",17,1,Online
2022-07-14 09:01:31.215022+00:00,1086,"{'name': 'pampers carry pack medium butterfly-pk(10)', 'quantity': 3}, {'name': 'complete cavity protection tpasteeconomy 28 gm sarwana (41)', 'quantity': 2}",4,1,Online
2022-07-14 11:52:37.921378+00:00,480,"{'name': 'cobra liquid refil (rose)', 'quantity': 3}",1,1,Loan
2022-07-14 21:22:51.267417+00:00,5633,"{'name': 'kontrol bleach liquid 1000 ml(59)', 'quantity': 2}, {'name': 'lipton yellow label tea 900 gm(rmbt) (16)', 'quantity': 3}",16,1,Loan
2022-07-16 20:58:25.253406+00:00,2418,"{'name': 'chicken chapli kebab 600 gm', 'quantity': 3}",34,1,Online
2022-07-17 09:54:18.669353+00:00,497,"{'name': 'tang 220 gm', 'quantity': 3}, {'name': 'eco tukhmalanga 50gm (88)', 'quantity': 2}",7,1,Cash
2022-07-17 13:54:50.859932+00:00,269,"{'name': 'mehran chilli sauce 300 gm(67)', 'quantity': 1}, {'name': 'ecial food red chilli coarsely grinded 100 gm', 'quantity': 3}",35,1,Cash
2022-07-20 12:19:04.957260+00:00,1475,"{'name': 'english herbal tpaste- value pack140 gm (41)', 'quantity': 2}, {'name': 'kiwi kleen toilet cleaner500ml+500 ml bleach power(59)', 'quantity': 3}",13,1,Online
2022-07-21 12:49:41.052957+00:00,800,"{'name': 'bath mat l', 'quantity': 1}",10,1,Cash
2022-07-22 14:11:57.671321+00:00,380,"{'name': 'mortien rate killer 30 gms (reckitt) (04)', 'quantity': 2}",17,1,Online
2022-07-22 19:58:42.231979+00:00,1080,"{'name': 'parizad garam masala pdr 100 gm', 'quantity': 3}",10,1,Loan
2022-07-22 21:38:49.575981+00:00,605,"{'name': 'cocomo stand up pch(59)', 'quantity': 1}, {'name': 'dalda (fortified) banaspati 1 kg pouch(pg)(1c)', 'quantity': 1}",14,1,Online
2022-07-23 19:58:41.254014+00:00,1224,"{'name': 'kisan super basmati rice 2 kg(132)(r)', 'quantity': 2}",21,1,Loan
2022-07-24 10:04:18.650190+00:00,1288,"{'name': 'max lequid 750ml lemon(05)', 'quantity': 3}, {'name': 'golden window wiper', 'quantity': 1}",18,1,Cash
2022-07-24 20:54:23.850211+00:00,510,"{'name': 'cleeno steel ball 20 grm (ob-v)', 'quantity': 2}, {'name': 'ut green chilli premium 1 kg (lp)(skt)', 'quantity': 1}",10,1,Online
2022-07-24 21:43:22.644036+00:00,1335,"{'name': 'divine foods white lobia 1kg(137)(p)', 'quantity': 2}, {'name': 'mach 3 hercules razor 1up(10)', 'quantity': 1}",4,1,Loan
2022-07-25 12:23:23.746243+00:00,139,"{'name': 'benz phenyl white perfumed 3ltr (damage)(17)', 'quantity': 1}",25,1,Loan
2022-07-25 13:39:53.247898+00:00,30,"{'name': 'cocomo half roll strawberry (pcs)(59)', 'quantity': 3}",22,1,Loan
2022-07-25 13:52:19.973616+00:00,850,"{'name': 'garnier cnatrls creamy coffee(79)', 'quantity': 2}",12,1,Loan
2022-07-25 19:26:46.760137+00:00,534,"{'name': 'forhans silkona honey lotion 200ml', 'quantity': 2}, {'name': 'dentonic t paste 125 gm brush pack', 'quantity': 2}",17,1,Loan
2022-07-26 08:31:56.120337+00:00,1560,"{'name': 'violet ice cream payali', 'quantity': 3}",11,1,Cash
2022-07-26 09:12:53.440290+00:00,738,"{'name': 'inseguard repellent lotion 60 ml(59)', 'quantity': 3}",20,1,Cash
2022-07-26 14:35:52.120936+00:00,471,"{'name': 'shafay bondi 200gm (2a)', 'quantity': 1}, {'name': 'agro pak sagudana 200 gm (92)', 'quantity': 2}",19,1,Online
2022-07-26 19:34:08.507002+00:00,1008,"{'name': 'nivea body natural fairness cream 100ml(59)', 'quantity': 2}",24,1,Cash
2022-07-27 10:26:57.797475+00:00,402,"{'name': 'colgate herbal 200 gm', 'quantity': 3}",36,1,Cash
2022-07-29 08:42:50.703628+00:00,117,"{'name': 'swaad biryani masala 50 gm (70)', 'quantity': 1}",25,1,Online
2022-07-29 08:56:50.013845+00:00,810,"{'name': 'pakora poni m', 'quantity': 3}",35,1,Online
2022-07-30 08:25:27.162697+00:00,6884,"{'name': 'habib ghee 10kg tin(pg)(87)', 'quantity': 2}",14,1,Cash
2022-07-31 08:14:24.199934+00:00,843,"{'name': 'wiz general purpose cleaner rose 1000ml bottle (60)', 'quantity': 3}",1,1,Online
2022-08-01 18:30:56.207113+00:00,37,"{'name': 'nan khatai zkhoya 84 gm', 'quantity': 1}",19,1,Online
2022-08-02 16:07:25.026388+00:00,115,"{'name': 'now chocolate paste(61)', 'quantity': 3}, {'name': 'aspine liquid bathroom cleaner 600 ml(18)', 'quantity': 1}",21,1,Online
2022-08-03 09:59:15.914555+00:00,46,"{'name': 'taksun calculator', 'quantity': 1}, {'name': 'layer cake coconut cream jam 27 gm', 'quantity': 2}",12,1,Loan
2022-08-03 16:55:57.936678+00:00,760,"{'name': 'fauji ice cream 300 gm', 'quantity': 1}",12,1,Cash
2022-08-04 14:03:47.721032+00:00,124,"{'name': 'tehwar biryani masla 50 gm (ob-v)', 'quantity': 2}",16,1,Cash
2022-08-05 08:53:59.392114+00:00,124,"{'name': 'palmolive liquid hwash antibac 200 ml refill pouch(05)', 'quantity': 1}",22,1,Loan
2022-08-05 12:03:09.679504+00:00,652,"{'name': 'olympia match l pkt (34)', 'quantity': 2}",24,1,Loan
2022-08-05 15:49:08.136956+00:00,442,"{'name': 'orange candy', 'quantity': 1}",37,1,Cash
2022-08-06 15:17:33.027587+00:00,346,"{'name': 'goldfish face painting c b 12s pkt (43)', 'quantity': 2}",11,1,Online
2022-08-06 15:19:13.381638+00:00,150,"{'name': 'claree anti dandruff shampoo (ginger & lemon) 200 ml(75)', 'quantity': 1}",34,1,Online
2022-08-07 14:22:09.136132+00:00,429,"{'name': 'stillman,s freckle cream 28 gms', 'quantity': 3}, {'name': 'cfl chocolate sandwich snack pack 24g (13)', 'quantity': 1}",18,1,Loan
2022-08-08 12:27:56.517663+00:00,600,"{'name': 'gastrail plus imlee tab 120,s(75)', 'quantity': 3}",4,1,Cash
2022-08-10 18:42:41.616467+00:00,975,"{'name': 'rlx lotion 200 ml natural nourishing 200 ml(55)', 'quantity': 3}",10,1,Online
2022-08-11 17:15:44.882545+00:00,682,"{'name': 'shan pickle mix 400 gm jar (62)', 'quantity': 2}, {'name': 'shan delve custard 250 gm vanilla (62)', 'quantity': 2}",34,1,Cash
2022-08-11 18:18:49.492049+00:00,1260,"{'name': 'forhans hairtonic l200ml', 'quantity': 2}, {'name': 'shezan classic mayonnaise 400 gm (47)', 'quantity': 3}",5,1,Online
2022-08-11 20:22:19.332234+00:00,389,"{'name': 'mehran soya sauce 300 ml(67)', 'quantity': 1}, {'name': 'star mixer limepami btl 700 gm(69)', 'quantity': 2}",19,1,Online
2022-08-11 20:35:40.237697+00:00,470,"{'name': 'storage box 4.5 kp', 'quantity': 1}",17,1,Loan
2022-08-12 11:11:29.385327+00:00,109,"{'name': 'disosable baby diaper m 8s', 'quantity': 1}",14,1,Loan
2022-08-12 20:38:41.306994+00:00,512,"{'name': 'pan rush 10 mg velo 20s(only for jails)(97)', 'quantity': 3}, {'name': 'capri pro h75g(07)', 'quantity': 2}",4,1,Loan
2022-08-13 10:30:45.817408+00:00,2222,"{'name': 'toyo victoria wset prin', 'quantity': 2}, {'name': 'italiano hair colour dbrown(09)', 'quantity': 1}",16,1,Cash
2022-08-13 11:11:44.830322+00:00,290,"{'name': 'jazaa white pepper powder 50 gm (1q)', 'quantity': 1}",17,1,Loan
2022-08-14 11:11:29.631910+00:00,18795,"{'name': 'nangrow 3 12x900 gm pk(57)', 'quantity': 3}, {'name': 'shampoo pert plus with olive oil 200 ml(55)', 'quantity': 3}",24,1,Cash
2022-08-14 15:18:38.322418+00:00,870,"{'name': 'chicken wings 1 kg', 'quantity': 2}, {'name': 'milky toffee rs 5 bag (61)', 'quantity': 2}",25,1,Cash
2022-08-15 08:28:50.411690+00:00,510,"{'name': 'colgate sensitive paste 100gm(05)', 'quantity': 3}",25,1,Cash
2022-08-15 09:43:02.974961+00:00,96,"{'name': 'shezan chilli sauce s 180 ml(47)', 'quantity': 1}",15,1,Online
2022-08-15 13:41:19.942448+00:00,29,"{'name': 'zeera family pack 96(59)', 'quantity': 1}",25,1,Loan
2022-08-16 19:09:44.814802+00:00,330,"{'name': 'cleeno bath room cleaner 500 ml thick', 'quantity': 2}",20,1,Cash
2022-08-18 09:38:14.997520+00:00,190,"{'name': 'nivea bar soap cream care 100 gm box(59)', 'quantity': 1}",17,1,Cash
2022-08-18 21:08:42.648086+00:00,95,"{'name': 'sunlight hs std powder pink 380 gms(08)', 'quantity': 1}",37,1,Online
2022-08-19 20:46:44.358142+00:00,3090,"{'name': 'english antibacterial toothpaste - brush pack70 gms (sarwana)(41)', 'quantity': 3}, {'name': 'kashmir can 5 ltr tin(48)', 'quantity': 3}",13,1,Loan
2022-08-20 09:03:08.232675+00:00,454,"{'name': 'crispo spagahtti(59)', 'quantity': 2}",23,1,Loan
2022-08-20 18:57:49.866095+00:00,950,"{'name': 'finis all purpose insect killer liquid 425 ml (btl) (a.k.a)', 'quantity': 1}",10,1,Online
2022-08-21 13:19:44.646212+00:00,335,"{'name': 'english biscuits gluco 43.50 gm mini hr (13)', 'quantity': 1}, {'name': 'mit jelly 450 gm', 'quantity': 1}",20,1,Online
2022-08-23 13:04:19.281002+00:00,296,"{'name': 'lilly toilet soap lilly large purple145 gms x6 sw(07)', 'quantity': 1}",37,1,Cash
2022-08-24 10:40:57.882205+00:00,326,"{'name': 'tang 440gm', 'quantity': 2}",7,1,Cash
2022-08-24 18:23:33.455094+00:00,582,"{'name': 'cherry blossom black 42 ml (04)', 'quantity': 1}, {'name': 'dentonic t paste 125 gm brush pack', 'quantity': 1}",7,1,Online
2022-08-24 19:46:10.013199+00:00,902,"{'name': 'mm steel wool 14 gm(19)', 'quantity': 1}, {'name': 'italiano hand washed 310 ml pearl glow(09)', 'quantity': 3}",35,1,Cash
2022-08-26 20:48:46.416875+00:00,1504,"{'name': 'shield feeder wide neck 260 ml(53)', 'quantity': 2}",25,1,Online
2022-08-26 21:42:23.910953+00:00,226,"{'name': 'frina storm small(3 in 1)', 'quantity': 2}, {'name': 'rex white liquid 100 ml', 'quantity': 1}",3,1,Cash
2022-08-27 16:09:32.965852+00:00,1296,"{'name': 'dunhill swith 20 hl cigrate (only for jails)(99)', 'quantity': 2}, {'name': 'sunlight hs std powder pink a03 45 gms(08)', 'quantity': 3}",36,1,Loan
2022-08-28 16:10:58.738156+00:00,2904,"{'name': 'poly bag 7x11 (260 pcs) per kg (ob-p)', 'quantity': 1}, {'name': 'soya supreme oil 3 ltr btl (for ki zone)', 'quantity': 3}",22,1,Online
2022-08-30 10:38:55.892173+00:00,1112,"{'name': 'eva canola oil 3 ltr btl (for srlemnsaqa zone)', 'quantity': 1}, {'name': 'hot & sour noodles 250 gm(59)', 'quantity': 1}",19,1,Online
2022-08-31 14:27:37.857758+00:00,2030,"{'name': 'life style sharbat bazuri 800 ml red syrup(rmsp)(66)', 'quantity': 2}, {'name': 'olpers full cream milk powder 390x24 gm(64)', 'quantity': 2}",5,1,Cash
2022-08-31 19:05:55.571699+00:00,94,"{'name': 'marhaba amla hair oil 100 ml', 'quantity': 1}",10,1,Cash
2022-09-01 10:43:15.665319+00:00,282,"{'name': 'quice chilli garlic sauce 500 gm pouch(84)', 'quantity': 3}",34,1,Cash
2022-09-01 12:55:40.677038+00:00,5368,"{'name': 'nan ha 400 gm(57)', 'quantity': 2}, {'name': 'nan ar 380 gm pak(57)', 'quantity': 1}",10,1,Loan
2022-09-02 21:17:44.943683+00:00,370,"{'name': 'raaz tea 190 gm pouch(rmbt)(42)', 'quantity': 2}",20,1,Loan
2022-09-03 10:04:42.528597+00:00,745,"{'name': 'shangrilla mustard honey sauce 227 gm(26)', 'quantity': 1}",34,1,Cash
2022-09-03 20:26:44.859570+00:00,618,"{'name': 'nova carol 310 ml', 'quantity': 3}",13,1,Cash
2022-09-03 21:05:07.113407+00:00,1394,"{'name': 'farina storm regular 3*1(76)', 'quantity': 1}, {'name': 'ppv 185ml ahf-f(10)', 'quantity': 3}",19,1,Loan
2022-09-05 10:00:31.184976+00:00,2592,"{'name': 'hasan gold sella basmati rice 2kg(133)(r)', 'quantity': 3}",25,1,Loan
2022-09-06 08:46:00.100574+00:00,1395,"{'name': 'black cat talcum powder l 300 gm(59)', 'quantity': 3}",1,1,Online
2022-09-06 10:11:12.344143+00:00,1650,"{'name': 'angoota petra 524', 'quantity': 3}, {'name': 'naubhar super biryani rice 5 kg', 'quantity': 1}",15,1,Online
2022-09-07 15:41:34.537268+00:00,605,"{'name': 'caley beauty soap 125 gms(23)', 'quantity': 2}, {'name': 'colgate protex saver pack balance- 130gms x3(05)', 'quantity': 1}",24,1,Online
2022-09-08 19:36:04.521859+00:00,119,"{'name': 'wiz hwash 250ml bottle cocunut (60)', 'quantity': 1}",17,1,Online
2022-09-09 12:44:28.718509+00:00,725,"{'name': 'canolive premium c oil 1 x 5 ltr pp ctn(rmol)(1a)', 'quantity': 1}, {'name': 'lifebuoy hand wash total 200 ml(08)', 'quantity': 1}",5,1,Loan
2022-09-09 15:25:29.665493+00:00,16,"{'name': 'clear shmpoo cool blck 4.5ml(08)', 'quantity': 3}",10,1,Cash
2022-09-10 13:54:08.754736+00:00,160,"{'name': 'nutri nimko dal mooth150 gm (1w)', 'quantity': 1}",24,1,Online
2022-09-10 15:48:42.559572+00:00,1110,"{'name': 'jazaa fish masala 50 gm (1q)', 'quantity': 2}, {'name': 'sufi sunflower oil 2.5ltr', 'quantity': 2}",12,1,Loan
2022-09-12 10:19:18.179900+00:00,601,"{'name': 'doughstory plain cake 200 gm (94)', 'quantity': 3}, {'name': 'pakola lychee 500 ml', 'quantity': 1}",5,1,Loan
2022-09-12 15:11:49.267016+00:00,1120,"{'name': 'crown rice sella 2 kg(131)(r)', 'quantity': 2}",13,1,Online
2022-09-12 16:16:12.165998+00:00,25,"{'name': 'click 23.7 gm (14)', 'quantity': 1}, {'name': 'shino lemo dishwash clean 140 gm', 'quantity': 1}",24,1,Cash
2022-09-14 11:57:19.463186+00:00,384,"{'name': 'star mixer mango pouch 375 gm(69)', 'quantity': 2}",17,1,Online
2022-09-15 12:17:46.388393+00:00,515,"{'name': 'storage box 3 kp', 'quantity': 1}, {'name': 'vim bar lem 460gm(08)', 'quantity': 1}",34,1,Cash
2022-09-16 13:00:15.595376+00:00,495,"{'name': 'golden sun cooking oil 1ltr (rmol)', 'quantity': 1}",11,1,Loan
2022-09-17 13:23:13.602481+00:00,272,"{'name': 'smart chicken spread smart pack 200gm(58)', 'quantity': 1}",5,1,Cash
2022-09-18 14:24:38.149121+00:00,756,"{'name': 'lifebuoy care twin pack 130 gms', 'quantity': 2}, {'name': 'water ort bottle ld asst.', 'quantity': 1}",25,1,Loan
2022-09-18 21:56:24.167642+00:00,2200,"{'name': 's2 gentle autumn   190mm x 180mm (1y)', 'quantity': 2}",23,1,Cash
2022-09-20 10:06:08.120158+00:00,3,"{'name': 'packing material 200gm (6x8) universal prime gate', 'quantity': 1}",10,1,Loan
2022-09-20 16:27:00.754908+00:00,110,"{'name': 'shan tez lal mirch pdr 45 gm(62)', 'quantity': 1}",7,1,Online
2022-09-21 15:54:45.503575+00:00,389,"{'name': 'kisan ghee 2.5kg bkt', 'quantity': 1}, {'name': 'kisan ghee 2.5kg bkt', 'quantity': 1}",19,1,Loan
2022-09-21 20:41:06.098981+00:00,1084,"{'name': 'kiwi auto shine tube 83 gm(59)', 'quantity': 1}, {'name': 'hw style shampoo 250 ml', 'quantity': 3}",23,1,Loan
2022-09-22 08:59:12.484290+00:00,412,"{'name': 'plastic wiper small(24)', 'quantity': 1}",3,1,Loan
2022-09-22 09:11:56.727106+00:00,881,"{'name': 'nutri red chilli darah 200 gm (1w)', 'quantity': 3}, {'name': 'delhi nihari masala 100 gm (36)', 'quantity': 2}",13,1,Cash
2022-09-22 11:51:19.375623+00:00,2175,"{'name': 'treet- 3 orange with lubra strip(59)', 'quantity': 3}, {'name': 'kausar sella rice 5 kg', 'quantity': 2}",5,1,Loan
2022-09-23 11:37:36.792813+00:00,3850,"{'name': 'chicken breast fillet 1 kg', 'quantity': 2}, {'name': 'zug washing powder 4 kg (89)', 'quantity': 3}",21,1,Loan
2022-09-23 11:45:25.797591+00:00,4335,"{'name': 'tresemme shampoo n&r 650 ml(08)', 'quantity': 3}, {'name': 'shangrila peri peri extra hot 150ml(26)', 'quantity': 2}",4,1,Online
2022-09-23 20:29:30.479974+00:00,350,"{'name': 'marinda 1 liter (90)', 'quantity': 1}, {'name': 'italiano hand wash 310 ml aqua splash(09)', 'quantity': 1}",10,1,Online
2022-09-24 09:41:44.506209+00:00,57,"{'name': 'lotte out peppermint 23.8g', 'quantity': 3}",22,1,Online
2022-09-25 10:19:21.076961+00:00,3673,"{'name': 'usc green aallaichi 15 gm (ob-s)(rmob)', 'quantity': 2}, {'name': 'eva canola oil 10 ltr jery can (for id,ad pr zone)', 'quantity': 1}",24,1,Online
2022-09-25 18:35:40.568078+00:00,248,"{'name': 'macaroni fancy screw 400 gm bake parlor(59)', 'quantity': 2}",5,1,Online
2022-09-26 08:56:15.770882+00:00,218,"{'name': 'max scrub nail saver sponge (single)(05)', 'quantity': 2}",24,1,Online
2022-09-26 10:50:01.789834+00:00,52,"{'name': 'super fanty rs.02 (70 pc x 30 box)', 'quantity': 3}",7,1,Cash
2022-09-26 19:22:42.937810+00:00,447,"{'name': 'mezan ultra rich tea hard 90 gm(rmbt)(68)', 'quantity': 3}",13,1,Online
2022-09-27 11:34:49.461650+00:00,660,"{'name': 'stainer with wood handle 16cm', 'quantity': 2}",36,1,Cash
2022-09-27 14:44:16.736787+00:00,304,"{'name': 'dettol soap re-energize 170 gm (04)', 'quantity': 1}, {'name': 'english tooth brush zigzag better night sleep hard(41)', 'quantity': 2}",21,1,Cash
2022-09-28 09:15:28.077764+00:00,256,"{'name': 'milan dishwash 100 gm (22)', 'quantity': 2}",22,1,Loan
2022-09-28 12:41:31.041255+00:00,1650,"{'name': 'body spray fascine code red 200 ml(55)', 'quantity': 3}",16,1,Cash
2022-09-29 16:04:54.973015+00:00,280,"{'name': 'nutri chipsticks spicy 60 gm (1w)', 'quantity': 2}",10,1,Loan
2022-09-29 19:35:04.811209+00:00,45,"{'name': 'waltz chwafer ack', 'quantity': 3}",3,1,Cash
2022-09-30 16:09:30.727231+00:00,745,"{'name': 'nutri italian cracker 100gm100 gm (1w)', 'quantity': 1}, {'name': 'misk kitchen paper towel rolls(81)', 'quantity': 3}",3,1,Cash
2022-10-01 10:54:07.230543+00:00,692,"{'name': 'pakola ice cream syrup 800 ml 1x1 red syrup(rmsp)', 'quantity': 2}, {'name': 'trista trim t brush', 'quantity': 3}",3,1,Loan
2022-10-02 13:47:49.573915+00:00,596,"{'name': 'serving oon asst. off white', 'quantity': 2}, {'name': 'vegetable samosa 280 gm', 'quantity': 2}",17,1,Loan
2022-10-03 17:42:13.327609+00:00,2886,"{'name': 'ss wiper bend clump large(24)', 'quantity': 3}, {'name': 'jazaa dried fenugreek leaves (kasuri methi) (1q)', 'quantity': 3}",15,1,Cash
2022-10-03 18:07:08.740000+00:00,470,"{'name': 'vaseline lotion healthy white indonesiauk 100 ml(55)', 'quantity': 2}",18,1,Cash
2022-10-04 10:59:13.845013+00:00,335,"{'name': 'chai shai 170 gm tea hp box(rmbt)(03)', 'quantity': 1}",10,1,Cash
2022-10-04 11:25:16.244516+00:00,450,"{'name': 'watermelon 10 mg velo 20s(only for jails)', 'quantity': 3}",18,1,Cash
2022-10-04 12:25:47.999899+00:00,2458,"{'name': 'golden sun coil c oil 3 ltr btl', 'quantity': 3}",14,1,Cash
2022-10-04 21:29:11.408588+00:00,10,"{'name': 'lu zeera plus 16.5 gm', 'quantity': 1}",22,1,Online
2022-10-05 10:12:13.658423+00:00,38,"{'name': 'lifebuoy nature 112 gm', 'quantity': 1}",14,1,Loan
2022-10-05 16:14:01.293314+00:00,540,"{'name': 'sundas super basmati rice 2kg', 'quantity': 1}",12,1,Online
2022-10-05 20:20:17.479454+00:00,1302,"{'name': 'lipton yl blk kpk 400 gm (rmbt) (16)', 'quantity': 2}",12,1,Online
2022-10-05 20:40:44.754927+00:00,15,"{'name': 'kolson potato slanty (plain salted) 5 gm', 'quantity': 3}",24,1,Cash
2022-10-06 08:38:49.979511+00:00,2928,"{'name': 'omroc gala gold w\\set', 'quantity': 3}",24,1,Cash
2022-10-06 11:57:38.555728+00:00,75,"{'name': 'innovative digestive 6x24(59)', 'quantity': 3}",7,1,Cash
2022-10-06 14:27:35.493558+00:00,241,"{'name': 'savannah majestic glow 125 gms(27)', 'quantity': 1}, {'name': 'hankies fun pack 100 2p', 'quantity': 2}",17,1,Loan
2022-10-08 08:59:42.011522+00:00,836,"{'name': 'sunsilk thick & long 360 ml(08)', 'quantity': 1}, {'name': 'bath mug asst. st', 'quantity': 2}",20,1,Online
2022-10-08 16:30:36.613511+00:00,301,"{'name': 'benz phenyl white perfumed 1200ml(17)', 'quantity': 1}, {'name': 'gurr 1 kg (only for jails)(39)', 'quantity': 1}",1,1,Online
2022-10-09 09:06:50.275305+00:00,111,"{'name': 'broom coconut brown 400 gm (imported)(59)', 'quantity': 1}",1,1,Cash
2022-10-09 16:01:37.210744+00:00,877,"{'name': 'gastrail plus aamchorr tab 120,s(75)', 'quantity': 2}, {'name': 'kisan sunflower oil 1', 'quantity': 3}",18,1,Loan
2022-10-11 08:53:45.963623+00:00,5490,"{'name': 'manpadand c oil 1 ltr (old code)', 'quantity': 3}, {'name': '(wrong code)mach 3 sen cart 4(10)', 'quantity': 3}",7,1,Loan
2022-10-11 13:42:26.857492+00:00,510,"{'name': 'alpifresh cream 150 ml', 'quantity': 3}",23,1,Online
2022-10-12 09:20:15.381248+00:00,1410,"{'name': 'shampoo pert plus honey xcts 200 ml(55)', 'quantity': 3}",11,1,Online
2022-10-13 15:53:10.664499+00:00,952,"{'name': 'savanah 75 gm smooth creamy', 'quantity': 2}, {'name': 'wiz hand sanitizer 200ml bottle floral (60)', 'quantity': 2}",21,1,Cash
2022-10-13 20:28:46.949938+00:00,5204,"{'name': 'harpic toilet cleaner rose 1 ltr (04)', 'quantity': 1}, {'name': 'lipton yellow lable tea kpk 950 gm(rmbt) (16)', 'quantity': 3}",16,1,Loan
