date,sales_id,user_id,total,items
2023-08-27 18:38:29.095356,1,12,318,"[{'name': 'satrang/mango pickle 180gm stand alon shezan(47)', 'quantity': 3}, {'name': 'cfl heart beat munch pack 27.5 gm (13)', 'quantity': 1}]"
2022-04-25 08:36:15.028270,1,35,1080,"[{'name': 'revlon zp 11 shmpo/cond 400ml', 'quantity': 3}]"
2023-07-07 15:39:33.097857,1,11,7030,"[{'name': '(wrong code) ariel hs original 100 gm jubille(10)', 'quantity': 1}, {'name': 'big elaichi raw bulk (ob-r)', 'quantity': 3}]"
2022-04-25 14:44:38.240132,1,37,4575,"[{'name': 'fusion manual razor 2 up(10)', 'quantity': 3}]"
2022-12-24 09:57:55.589541,1,36,327,"[{'name': 'commander fruity soap lemon 140 gm(54)', 'quantity': 3}, {'name': 'zeeraray m.s/p', 'quantity': 3}]"
2021-11-23 18:19:18.797525,1,22,183,"[{'name': 'amstel apple malt  300ml can', 'quantity': 3}]"
2023-06-15 13:23:31.608136,1,23,1009,"[{'name': 'fauji puffies 15 gm', 'quantity': 3}, {'name': 'dettol mpc citrus 1.8 ltr(04)', 'quantity': 1}]"
2021-06-03 16:02:31.982430,1,3,20,"[{'name': 'english biscuits lemon sandwich 70 gm (13)', 'quantity': 1}]"
2022-06-14 13:41:01.681958,1,12,123,"[{'name': 'savanah p/rom 115 gm', 'quantity': 3}]"
2021-05-27 17:29:50.624151,1,15,670,"[{'name': 'sunsilk thick long 400 ml', 'quantity': 2}]"
2021-10-21 14:09:45.738351,1,21,1640,"[{'name': 'balti new plastic w/o top 35 ltr ', 'quantity': 2}]"
2022-01-30 21:52:39.123597,1,1,31,"[{'name': 'choclate chip cookies t/p(59)', 'quantity': 3}, {'name': 'cadbury s/ice 12.5 gm h/p', 'quantity': 1}]"
2023-03-13 12:43:06.140687,1,5,1410,"[{'name': 'energile msf new 400 gms (mix flavour) (rafhan) ', 'quantity': 2}, {'name': '4me air freshner garden love 300 ml(55)', 'quantity': 3}]"
2023-06-27 16:10:27.052260,1,10,1394,"[{'name': 'pnt mxt 360ml-f(10)', 'quantity': 2}]"
2023-06-25 20:23:08.239843,1,35,858,"[{'name': 'garnier skin naturalsscrub 100 ml(79)', 'quantity': 3}]"
2023-02-11 09:57:39.916585,1,23,106,"[{'name': 'bio amla hair oil mini(31)', 'quantity': 2}]"
2023-08-04 15:37:35.394317,1,24,20,"[{'name': 'excellent washing powder 180 gm', 'quantity': 1}]"
2022-04-01 12:00:04.413627,1,36,94,"[{'name': 'shan fruit chaat masala 50 gm (62)', 'quantity': 1}]"
2023-06-25 11:37:40.194222,1,12,2955,"[{'name': 'en liven after shave 125 ml', 'quantity': 3}, {'name': 'surf excel det liquid bottle 1000 ml(08)', 'quantity': 3}]"
2023-10-26 08:30:34.061372,1,14,20,"[{'name': 'cfl  rio fruity treat mp ticky pack 14 gm (13)', 'quantity': 2}]"
2021-11-21 14:46:23.291941,1,11,1030,"[{'name': 'medicam gel tooth paste  75 gms green(09)', 'quantity': 3}, {'name': 'dil dil cooking oil 2.5 ltr tin', 'quantity': 1}]"
2022-03-04 11:59:46.392050,1,18,10,"[{'name': 'lu zeera plus 16.5 gm', 'quantity': 1}]"
2023-09-19 12:46:11.993905,1,37,447,"[{'name': 'swaad shahi salan masala jar 500 gm  (70)', 'quantity': 1}]"
2023-11-02 13:14:27.840553,1,23,725,"[{'name': 'wood cutting board s', 'quantity': 1}, {'name': 'fancy spaghetti 500 gms (bake parlor)(59)', 'quantity': 1}]"
2021-12-12 15:47:46.745522,1,21,402,"[{'name': 'lifebuoy care (cp rs.10/-off trio pack) 106 gms(08)', 'quantity': 3}]"
2021-03-01 16:31:28.451091,1,22,656,"[{'name': 'goldfish pencil degree card board 12s pkt (43)', 'quantity': 3}, {'name': ""khyber match box super 10' s(20)"", 'quantity': 1}]"
2022-09-24 09:41:44.506209,1,25,57,"[{'name': 'lotte out peppermint 23.8g', 'quantity': 3}]"
2022-01-28 16:32:08.452429,1,35,390,"[{'name': 'cream 21(all day) 150 ml', 'quantity': 2}]"
2023-04-14 19:40:57.090415,1,14,344,"[{'name': 'always feathersoft 2in1 t3 single(10)', 'quantity': 1}]"
2021-11-19 16:50:14.814745,1,4,240,"[{'name': 'raf s/bery 300g cus pdr', 'quantity': 3}]"
2021-04-13 08:05:46.419282,1,35,819,"[{'name': 'suave shampoo 444ml', 'quantity': 3}]"
2023-04-17 16:18:54.320286,1,24,516,"[{'name': 'kala cola h/tonic f/s', 'quantity': 2}]"
2022-03-27 16:19:15.002800,1,13,701,"[{'name': 'capstan filter 20 hl cigrate(only for jails)', 'quantity': 2}, {'name': 'misk aroma perfumed 100 tissue paper (81)', 'quantity': 1}]"
2022-12-19 15:07:11.848850,1,18,1230,"[{'name': 'cobra insecticide spray  500 ml', 'quantity': 3}]"
2021-02-23 12:40:21.072271,1,4,14,"[{'name': 'thanda orange sct 12*24 strings', 'quantity': 2}]"
2021-12-15 12:03:45.943226,1,25,108,"[{'name': 'alo bukhara sour 15 gm', 'quantity': 1}]"
2022-10-04 11:25:16.244516,1,24,450,"[{'name': 'watermelon 10 mg velo 20s(only for jails)', 'quantity': 3}]"
2023-06-09 14:20:12.417944,1,11,1721,"[{'name': 'charry apple bowl no.1', 'quantity': 2}, {'name': 'body spry sahara atiq uae 200 ml(55)', 'quantity': 3}]"
2023-08-17 17:57:05.572431,1,12,183,"[{'name': 'cherry blossom paste polish darktan 100 ml', 'quantity': 1}, {'name': 'potato sticks pepper & salt 40g', 'quantity': 1}]"
2021-07-23 18:53:34.118375,1,23,324,"[{'name': 'vimto can 250ml', 'quantity': 2}, {'name': 'hanger 101 grey 6pcs', 'quantity': 1}]"
2023-06-06 16:20:28.435429,1,10,179,"[{'name': 'hankies compact tissue box 50s 2ply', 'quantity': 3}, {'name': 'tops apple malt 250ml nr', 'quantity': 2}]"
2022-12-19 14:13:45.249031,1,22,130,"[{'name': 'ls potato premium 1 kg (lp)(l-s)', 'quantity': 1}]"
2021-09-16 12:25:46.663014,1,21,1275,"[{'name': '“777” super basmati rice (01 kg)(134)(r)', 'quantity': 3}]"
2021-10-01 09:50:14.394288,1,12,89,"[{'name': 'sunway washing powder 1 kg', 'quantity': 2}, {'name': 'peanut passion family pack', 'quantity': 3}]"
2021-01-24 18:57:00.141474,1,5,351,"[{'name': 'crispo quick set jelly blue berry 82 gm pdr(59)', 'quantity': 3}]"
2021-08-28 14:00:46.610099,1,34,1187,"[{'name': 'shezan mango squash 820 ml red syrup(47)', 'quantity': 1}, {'name': 'camera jeep baby diapers rglr s (21)', 'quantity': 1}]"
2023-01-26 18:31:53.260088,1,1,767,"[{'name': 'rose petal party pack 400 colored(59)', 'quantity': 3}, {'name': 'u click ball point black (1v)', 'quantity': 2}]"
2023-10-12 13:30:56.436757,1,17,1700,"[{'name': 'habib c/ oil 5 ltr tin', 'quantity': 1}, {'name': 'cream roll 90 gm (swm)', 'quantity': 2}]"
2022-02-11 13:59:38.679791,1,25,319,"[{'name': 'waves jug st', 'quantity': 1}, {'name': 'kinza lemon squash 800ml', 'quantity': 1}]"
2021-10-14 15:08:27.110214,1,5,125,"[{'name': 'dettol soap 80 gm skin care (04)', 'quantity': 1}]"
2022-03-27 15:29:26.260678,1,35,349,"[{'name': 'always ultra s7 night 14x5(10)', 'quantity': 1}]"
2021-12-31 08:06:21.684152,1,35,136,"[{'name': 'rlx t bursh expert plus soft(55)', 'quantity': 1}]"
2022-06-10 15:40:52.712781,1,15,2178,"[{'name': 'pakpure desi ghee 1/2 kg(49)', 'quantity': 3}]"
2021-09-11 15:50:09.297879,1,13,1391,"[{'name': 'combo pack sensodyne original 100 gms  cp rapid action 70 gms(59)', 'quantity': 3}, {'name': 'veet lotion nikhaar 40 gms(04)', 'quantity': 1}]"
2023-12-12 13:53:16.660745,1,12,523,"[{'name': 'qarshi tomato ketchup 500 gm(45)', 'quantity': 3}, {'name': 'puff marshmallow (rainbow) 24 bags(61)', 'quantity': 2}]"
2022-01-16 14:13:28.842704,1,1,370,"[{'name': 'nova sylvana jug 6', 'quantity': 1}]"
2022-04-29 10:38:57.448465,1,35,840,"[{'name': 'nutri sonf roasted  pouch60 gm (1w)', 'quantity': 3}]"
2022-03-07 14:33:07.903468,1,5,580,"[{'name': 'fa b/s golden amber 200 ml', 'quantity': 2}]"
2022-09-07 15:41:34.537268,1,13,605,"[{'name': 'caley beauty soap 125 gms(23)', 'quantity': 2}, {'name': 'colgate protex saver pack balance- 130gms x3(05)', 'quantity': 1}]"
2023-08-09 19:23:24.147217,1,14,39,"[{'name': 'kinza salt iofized 800gm', 'quantity': 3}]"
2022-08-11 20:35:40.237697,1,19,470,"[{'name': 'storage box 4.5 kp', 'quantity': 1}]"
2021-08-08 17:59:23.376924,1,34,1080,"[{'name': 'pc series gel ultra c 200 ml', 'quantity': 2}, {'name': 'polar mint 14 mg velo - 20s (only for jails)(99)', 'quantity': 3}]"
2022-02-09 12:14:22.740972,1,17,220,"[{'name': 'face fresh beauty face wash', 'quantity': 2}]"
2022-07-26 08:31:56.120337,1,10,1560,"[{'name': 'violet ice cream payali', 'quantity': 3}]"
2023-10-30 09:26:55.613375,1,36,1025,"[{'name': 'english biscuits click 59.20 gm (14)', 'quantity': 1}, {'name': 'scotch brite wiper large,1pcs(28)', 'quantity': 1}]"
2023-07-26 13:56:36.068122,1,20,134,"[{'name': 'happy harts corrugated 7 gm', 'quantity': 1}, {'name': 'hajmola lmn btl', 'quantity': 2}]"
2021-01-27 20:59:24.973299,1,21,530,"[{'name': 'primex multi s 691013', 'quantity': 2}]"
2022-05-07 12:44:27.977496,1,13,182,"[{'name': 'strike toilet b/cleaner(12)', 'quantity': 2}]"
2021-04-05 12:36:13.823748,1,16,1634,"[{'name': ""l'oreal color natural 6.34 chocholate brown"", 'quantity': 1}, {'name': 'supreme dust pl1023 450 gm (rmbt) (16)', 'quantity': 1}]"
2022-04-11 13:07:15.586858,1,4,771,"[{'name': 'always s5 duo pack (prospera)(10)', 'quantity': 1}]"
2021-07-08 20:57:11.099160,1,20,850,"[{'name': 'aspine original 2000 gms (detergent powder)(18)', 'quantity': 1}]"
2021-06-21 21:44:59.041135,1,3,719,"[{'name': 'colgate slim soft charcoal t/brush(05)', 'quantity': 2}, {'name': 'kitchen gloves', 'quantity': 3}]"
2023-04-18 09:39:06.831002,1,25,1350,"[{'name': 'scotch brite  sponge wipe ultra,3pcs(28)', 'quantity': 3}]"
2022-04-01 13:19:45.026286,1,35,345,"[{'name': 'shezan happy farms grape 200 ml(47)', 'quantity': 1}, {'name': 'star red apple 1500 ml (69)', 'quantity': 2}]"
2021-07-17 16:24:41.797096,1,4,534,"[{'name': 'lahori fish masala 100 gm (36)', 'quantity': 3}]"
2021-07-25 20:08:22.335861,1,5,70,"[{'name': 'national turemeric powder 50 ms(56)', 'quantity': 1}]"
2022-01-30 20:52:52.338192,1,20,2130,"[{'name': 'dettol soap original 1x4 pack 110 gms (consumer promotion save rs.40/-) (04)', 'quantity': 3}, {'name': 'wiz hand sanitizer 200ml bottle floral (60)', 'quantity': 1}]"
2022-09-26 19:22:42.937810,1,37,447,"[{'name': 'mezan ultra rich tea hard 90 gm(rmbt)(68)', 'quantity': 3}]"
2021-04-30 19:16:13.644008,1,5,586,"[{'name': 'balty bucket.no 4 clr st', 'quantity': 1}]"
2021-06-18 16:10:17.407441,1,3,4838,"[{'name': 'super habib cooking oil 4.5 ltr btl(rmol)(87)', 'quantity': 2}, {'name': 'safe guard white 70 gms eco pack', 'quantity': 2}]"
2023-11-24 18:05:09.551151,1,15,300,"[{'name': 'roomi napthelene ball 200 gm', 'quantity': 3}]"
2021-10-14 12:41:12.415593,1,12,127,"[{'name': 'picasso ball pen ort blue 10s (43)', 'quantity': 2}, {'name': 'zeera ticky pack 24*18(59)', 'quantity': 1}]"
2023-06-01 08:40:17.388227,1,5,830,"[{'name': 'everyday mix tea powder 30gm(57)', 'quantity': 3}, {'name': 'frosted flakes 250 gm', 'quantity': 2}]"
2021-10-03 19:46:08.603052,1,24,53,"[{'name': 'phool methi 50 gm(73)', 'quantity': 1}]"
2021-06-01 19:33:10.569110,1,14,1494,"[{'name': 'atta bag 10kg (local purchase)', 'quantity': 2}]"
2023-08-25 21:57:01.290459,1,5,56,"[{'name': 'shangril vinegar 120m btl', 'quantity': 2}]"
2021-10-27 21:41:43.994010,1,23,228,"[{'name': 'kalonji 125 gm', 'quantity': 1}]"
2022-10-05 10:12:13.658423,1,11,38,"[{'name': 'lifebuoy nature 112 gm', 'quantity': 1}]"
2023-09-04 20:11:20.045435,1,20,421,"[{'name': 'bath tub mars no.03 slvr(clean max)', 'quantity': 1}]"
2021-10-04 08:31:45.943423,1,14,10,"[{'name': 'toper tiky pack', 'quantity': 2}]"
2023-10-20 21:41:01.344068,1,11,662,"[{'name': 'ames white petrelem jelly', 'quantity': 2}, {'name': 'veet cream sensitike 25 ml reckit (04)', 'quantity': 3}]"
2023-07-30 19:26:09.430127,1,20,597,"[{'name': 'seekh kabab 210 gm', 'quantity': 1}, {'name': 'ubtan soap 100 gm (41)', 'quantity': 2}]"
2023-12-09 20:04:37.772484,1,24,160,"[{'name': 'broom coconut brown 300 gm (imported)(59)', 'quantity': 2}]"
2022-11-23 11:24:25.452403,1,36,165,"[{'name': 'national mix pickle 200 gm(56)', 'quantity': 3}]"
2021-12-11 13:17:43.058365,1,18,183,"[{'name': 'koila 1 kg (only for jails) (1v)', 'quantity': 1}, {'name': 'fauji pfnnfridgft 500 gm', 'quantity': 1}]"
2022-06-01 09:34:45.892149,1,14,1537,"[{'name': 'bath tub mars no.03 slvr(clean max)', 'quantity': 3}, {'name': 'frina spick n span large(76)', 'quantity': 2}]"
2023-12-27 10:43:24.375759,1,16,92,"[{'name': 'english biscuits click 11.8 gm (14)', 'quantity': 2}, {'name': 'scotch brite classic pad regular,1pc(28)', 'quantity': 2}]"
2022-06-03 21:17:10.984500,1,21,30,"[{'name': 'peanut pik 17.8 gms sp (13)', 'quantity': 3}]"
2022-08-06 17:49:51.953291,1,36,417,"[{'name': 'starch', 'quantity': 3}]"
2021-02-09 12:04:55.337545,1,37,195,"[{'name': 'minha c/ oil 1 ltr pkt ', 'quantity': 1}]"
2021-02-24 18:57:14.083902,1,36,880,"[{'name': 'eng cheer tomato 24.40 sml pch', 'quantity': 1}, {'name': '4me air freshner bright flower 300 ml(55)', 'quantity': 3}]"
2021-04-09 08:12:28.813609,1,18,789,"[{'name': 'english prickly heat powder active neem m 120 gm(41)', 'quantity': 3}]"
2023-11-27 21:38:21.410374,1,13,825,"[{'name': 'colgate herbal t/ paste 150 gm(05)', 'quantity': 3}]"
2021-10-08 11:38:14.534691,1,18,150,"[{'name': 'cloth brush(24)', 'quantity': 1}, {'name': 'vast coat', 'quantity': 1}]"
2023-09-12 14:24:54.539945,1,18,447,"[{'name': 'vim dishwash bar hi jump lime 250 ml imported(08)', 'quantity': 1}, {'name': 'johnson cotton buts 100 p', 'quantity': 2}]"
2022-10-14 19:10:20.276043,1,4,579,"[{'name': 'bigger apple 500 ml', 'quantity': 2}, {'name': 'star mixer orange 750 gm jar(69)', 'quantity': 1}]"
2023-07-08 20:47:42.385005,1,22,1676,"[{'name': 'sunsilk waves shampoo 473ml', 'quantity': 2}, {'name': 'sensodyne t/ paste original 100 gm (59)', 'quantity': 3}]"
2023-10-03 17:15:58.978084,1,16,594,"[{'name': 'fauji ch/corn flakes 300', 'quantity': 3}, {'name': 'dabur coconut oil 100 ml (asian consumer)', 'quantity': 2}]"
2023-07-25 10:02:25.792938,1,24,786,"[{'name': 'nivea creme tin 60ml(59)', 'quantity': 2}]"
2023-04-21 20:13:17.675728,1,5,72,"[{'name': 'waltaz strawberry 15 gm', 'quantity': 2}, {'name': 'toyo nasic falcon 280 ml', 'quantity': 2}]"
2021-05-25 11:48:02.708188,1,5,143,"[{'name': 'mehran sindhi biryani 55 gm(67)', 'quantity': 1}, {'name': 'eng rio mango h.r 21g', 'quantity': 1}]"
2021-04-29 11:11:58.877842,1,34,76,"[{'name': 'local purchase product', 'quantity': 1}, {'name': 'ebm whole wheat classic sf snack pack 31.4 gm (14)', 'quantity': 3}]"
2021-08-21 18:21:11.351261,1,1,150,"[{'name': 'jonti lunch box ap(clean max)', 'quantity': 1}]"
2023-10-16 08:23:56.947857,1,5,2218,"[{'name': 'golden sun c/oil 5 ltr ', 'quantity': 2}, {'name': 'sunlight powder rose 500 gms(08)', 'quantity': 3}]"
2022-10-04 21:29:11.408588,1,15,10,"[{'name': 'lu zeera plus 16.5 gm', 'quantity': 1}]"
2023-07-23 17:43:48.011581,1,18,270,"[{'name': 'cleeno bath room cleaner red  1000 ml', 'quantity': 1}, {'name': 'jazaa strawberry custard 250 gm (1q)', 'quantity': 1}]"
2022-06-30 12:03:48.849588,1,10,510,"[{'name': 'dawn bread crumbs (1 kilo pack) 1000 gm (94)', 'quantity': 1}, {'name': 'daizy queen tea whitner 115 ml (51)', 'quantity': 2}]"
2023-05-13 18:37:42.219840,1,23,1460,"[{'name': 'nutri tez pata 50gm (1w)', 'quantity': 2}, {'name': 'lipton y/l 475 gm', 'quantity': 3}]"
2022-02-26 08:06:55.657550,1,37,2301,"[{'name': 'colgate plax freshmint 500 ml mouth wash(05)', 'quantity': 3}, {'name': 'rio double chocolate 56 gm (13)', 'quantity': 3}]"
2021-06-08 12:34:03.406970,1,14,3730,"[{'name': 'herbbee honey 1000 gm jar b&b import', 'quantity': 3}, {'name': 'chicken fillet 1 kg (yes mom)', 'quantity': 2}]"
2022-12-31 10:39:16.568729,1,4,74,"[{'name': 'kiwi shoe polish 100 ml (black)', 'quantity': 2}]"
2023-10-31 19:05:14.496890,1,20,596,"[{'name': 'supreme blk tea dane 170 gm pkt (16)(rmbt)', 'quantity': 2}]"
2021-12-20 20:59:30.461045,1,15,60,"[{'name': 'non woven w-cutt bag 30 gsm (18x21) 1 pc (king (smc)(1s)', 'quantity': 3}]"
2022-01-07 16:21:02.400044,1,35,1340,"[{'name': 'koila 5 kg (only for jail) (39)', 'quantity': 2}, {'name': 'lifebuoy care 112g t/p', 'quantity': 2}]"
2021-12-19 10:43:27.861649,1,21,1525,"[{'name': 'qeema samosa 280 gm', 'quantity': 3}, {'name': 'vim dishwash bar hi jump lemon 250 ml imported(08)', 'quantity': 2}]"
2021-02-10 12:05:54.658008,1,21,353,"[{'name': 'misk pop up mini 100  tissue paper(81)', 'quantity': 2}, {'name': 'lu bakeri butter cookies 84', 'quantity': 3}]"
2021-08-16 15:36:17.298900,1,18,1184,"[{'name': 'nestle fruita vitals guava 1 ltr btl(57)', 'quantity': 2}, {'name': 'dettol soap 130 gm re-energize (04)', 'quantity': 2}]"
2022-11-19 13:25:00.316897,1,18,1303,"[{'name': 'jazaa chicken masala 50 gm (1q)', 'quantity': 3}, {'name': ""l'orealelv lp 6 oil nour shampoo 175ml(79)"", 'quantity': 2}]"
2021-08-19 15:18:28.424548,1,16,450,"[{'name': 'berry frost 6 mg velo - 20s(only for jails)', 'quantity': 3}]"
2022-12-03 10:34:47.007587,1,11,1090,"[{'name': 'dalda (fortified) banaspati 1 kg pouch(pg)(1c)', 'quantity': 2}, {'name': 'jelly abc 24 bags  x 24 boxes jumbo(61)', 'quantity': 2}]"
2021-05-08 10:33:32.817938,1,1,525,"[{'name': 'protien shampoo extra 200ml', 'quantity': 3}]"
2023-10-29 13:26:23.017724,1,16,1320,"[{'name': 'lipton y/l 475 gm', 'quantity': 3}]"
2021-12-15 17:44:06.239414,1,15,194,"[{'name': 'sunsilk shampoo black 70 ml(55)', 'quantity': 1}, {'name': 'lifebuoy soap care 155gm', 'quantity': 1}]"
2021-11-27 20:28:56.459569,1,10,624,"[{'name': 'agro pak red chilli crushed 200 gm (92)', 'quantity': 3}]"
2022-03-19 11:42:40.139011,1,15,320,"[{'name': 'national custard pdr 275 gm vanilla(56)', 'quantity': 2}]"
2021-11-28 12:04:32.106378,1,37,366,"[{'name': 'swaad biryani masala 50 gm (70)', 'quantity': 3}, {'name': 'power puff vegitalbe 15 gm g-food(32)', 'quantity': 3}]"
2022-04-10 19:06:47.946061,1,36,538,"[{'name': 'sufi classic soap pink 70gms(11)', 'quantity': 3}, {'name': 'ppv 75ml ahf - b(10)', 'quantity': 2}]"
2023-10-11 12:56:46.192183,1,3,255,"[{'name': 'jelly chilli milli 24 bags x 24 boxes jumbo(61)', 'quantity': 1}, {'name': 'mehran fish biryani 100 gm(67)', 'quantity': 1}]"
2022-11-14 10:28:07.376942,1,10,2823,"[{'name': 'manpasand ghee 2.5 kg tin (old code)', 'quantity': 3}, {'name': 'four seeds 100 gm', 'quantity': 3}]"
2021-12-07 12:41:10.515761,1,4,1,"[{'name': 'atta service charges rs 2 per 20 kg', 'quantity': 1}]"
2023-05-25 21:57:05.244238,1,5,1,"[{'name': 'new atta service charges rs 2 per 20 kg', 'quantity': 1}]"
2023-12-21 10:59:17.622638,1,17,982,"[{'name': 'twitter strawberry 60 gm', 'quantity': 3}, {'name': 'chapli kabab value pack 900 gm', 'quantity': 2}]"
2021-06-07 08:59:41.964816,1,14,2034,"[{'name': 'national tomato ketchup 300 gm btl(56)', 'quantity': 1}, {'name': 'soya supreme banaspati 2.5 kg tin (for ki zone)', 'quantity': 3}]"
2022-05-13 18:31:42.860334,1,7,795,"[{'name': 'dates (basra/iraq)500gm cr box', 'quantity': 3}, {'name': 'polar mint 14 mg velo - 20s(only for jails)(97)', 'quantity': 3}]"
2021-06-07 16:44:25.405095,1,14,5758,"[{'name': 'tang leman 400gms', 'quantity': 1}, {'name': 'zaiqa b/pati 10kg (1a)(pg)', 'quantity': 3}]"
2022-01-29 09:56:14.564517,1,14,2,"[{'name': 'new atta service charges rs 1 per 10 kg', 'quantity': 2}]"
2023-04-20 21:39:27.479530,1,5,95,"[{'name': 'chicken roll small 6,s (tasty frozen) (1p)', 'quantity': 1}]"
2021-12-23 13:30:50.470522,1,23,289,"[{'name': 'bath soap dish  l fm mgo(clean max)', 'quantity': 1}, {'name': 'sticker hooks asst. l', 'quantity': 2}]"
2021-10-27 21:05:37.273639,1,36,495,"[{'name': 'dove shampoo(old) 250 ml,', 'quantity': 2}, {'name': '(wrong code) blue ii plus ultra grip(10)', 'quantity': 3}]"
2021-04-03 13:38:38.490649,1,1,15,"[{'name': 'schooline lead pensil', 'quantity': 3}]"
2022-07-07 09:29:29.116782,1,5,190,"[{'name': 'mujahid b/pati 1x16 kg pouch (1h)', 'quantity': 1}]"
2022-03-22 11:18:24.655783,1,12,450,"[{'name': 'pmcl-ufone sim prepaid-150', 'quantity': 3}]"
2022-01-12 14:33:36.903751,1,24,535,"[{'name': 'labor packing charges 100gm universal prime gate', 'quantity': 3}, {'name': 'colgate tooth brush premier clean medium cp triple pack save rs.50 (05)', 'quantity': 3}]"
2021-08-24 09:15:20.024601,1,34,100,"[{'name': 'middy girles', 'quantity': 2}]"
2022-09-18 21:56:24.167642,1,14,2200,"[{'name': 'balti new plastic w/o top 20 ltr ', 'quantity': 3}, {'name': 's2 gentle autumn     190mm x 180mm (1y)', 'quantity': 2}]"
2022-01-02 09:15:45.989797,1,24,362,"[{'name': 'wiper siri bath zg (clean max)', 'quantity': 2}, {'name': 'cfl  lemon sandwich ticky pack 16 gm (13)', 'quantity': 2}]"
2023-08-17 11:01:18.101472,1,23,184,"[{'name': 'face fresh b/cream gold (small)', 'quantity': 2}]"
2021-01-03 14:54:19.497825,1,19,1312,"[{'name': 'nivea body essentials sensual musk lotion 250ml(59)', 'quantity': 2}]"
2023-02-01 21:10:18.544947,1,20,158,"[{'name': 'parodntx ex/fr 50 g(59)', 'quantity': 1}]"
2022-03-21 17:24:09.358177,1,20,1290,"[{'name': 'shangriila mustard sauce 227 gm(26)', 'quantity': 2}]"
2022-07-08 17:47:17.981208,1,34,561,"[{'name': 's.s perfect straight 200 ml', 'quantity': 3}]"
2021-02-17 09:00:10.004848,1,36,673,"[{'name': 'whitening face wash 100ml', 'quantity': 2}, {'name': 'omroc premium delux 280m', 'quantity': 3}]"
2021-03-10 21:20:07.101822,1,16,1549,"[{'name': 'cobra  7 x insecticide spray multi 500 ml', 'quantity': 3}, {'name': 'kisan s/f oil 2.5ltr', 'quantity': 1}]"
2023-08-17 18:01:38.642761,1,4,30,"[{'name': 'chip choc soft butter (kolson)', 'quantity': 3}]"
2021-09-05 18:11:55.800637,1,18,60,"[{'name': 'tez pata 50 gm', 'quantity': 2}]"
2023-05-10 21:19:33.765132,1,13,750,"[{'name': 'aspine synthetic liquid dishwash  475 ml(18)', 'quantity': 2}]"
2021-03-25 21:37:33.955419,1,35,390,"[{'name': 'tub hndle 9l kp', 'quantity': 1}]"
2022-01-14 17:15:45.155635,1,25,58,"[{'name': 'diamond protect well lotion 50 ml', 'quantity': 1}]"
2021-05-10 13:17:09.318743,1,15,20,"[{'name': 'jam hearts lemon bp 26.2 gm', 'quantity': 2}]"
2023-04-29 08:25:24.652011,1,4,30,"[{'name': 'jam hearts lemon bp 26.2 gm', 'quantity': 3}]"
2021-12-19 16:03:36.550802,1,36,3149,"[{'name': 'wiper 40(28)', 'quantity': 1}, {'name': 'dunhill lights 20 hl cigrate(only for jails)', 'quantity': 3}]"
2022-01-22 17:41:56.262630,1,34,350,"[{'name': 'chai patti craft paper pack 125 gm(rmbt)', 'quantity': 2}]"
2021-09-09 18:11:58.088846,1,22,63,"[{'name': 'opticle frame', 'quantity': 3}]"
2021-09-17 08:00:33.603028,1,22,1500,"[{'name': 'ls garlic premium 1 kg (lp)(sl)', 'quantity': 1}, {'name': 'nutri paan masala sweet 200gm (1w)', 'quantity': 2}]"
2021-02-19 11:00:39.505836,1,35,224,"[{'name': 'kolson jam heart strawbery & vanila 52.4 gm', 'quantity': 3}, {'name': 'shangril mix pick 400g', 'quantity': 2}]"
2022-06-12 21:28:12.527652,1,7,338,"[{'name': 'agro pak alubukhara 200 gm (92)', 'quantity': 1}]"
2022-09-01 10:43:15.665319,1,35,282,"[{'name': 'quice chilli garlic sauce 500 gm pouch(84)', 'quantity': 3}]"
2021-07-15 17:45:22.565658,1,24,96,"[{'name': 'tandori masala 50 gm (36)', 'quantity': 1}]"
2021-04-02 09:58:06.987117,1,15,4614,"[{'name': 'kisan ghee 10 kg tin', 'quantity': 3}, {'name': 'nestle cerelac rice 25gm(57)', 'quantity': 3}]"
2021-12-05 21:49:28.492573,1,10,125,"[{'name': 'mothercare b/l(family)', 'quantity': 1}]"
2022-05-04 08:17:53.840811,1,25,130,"[{'name': 'gul eggs per pcs (lp)(khl)', 'quantity': 1}, {'name': 'slanty vegetable 55 gm', 'quantity': 2}]"
2023-01-04 15:51:28.665705,1,14,152,"[{'name': 'sb classic spiral 1pcs pack (scotch brite mattallic spiral)(28)', 'quantity': 2}]"
2022-07-16 20:58:25.253406,1,34,2418,"[{'name': 'chicken chapli kebab 600 gm', 'quantity': 3}]"
2021-09-20 10:09:34.244505,1,18,1440,"[{'name': 'golden macaroni (spring) bag 400 gms(32)', 'quantity': 3}, {'name': 'gentle refreshing toner 200ml', 'quantity': 3}]"
2022-06-09 09:55:11.107129,1,13,18,"[{'name': 'cleeno dish wash bar  140 gm', 'quantity': 1}]"
2022-01-28 09:55:20.086567,1,15,238,"[{'name': 'swaad shahi salan masala 100 gm  (70)', 'quantity': 2}]"
2021-06-14 11:33:16.798361,1,36,180,"[{'name': 'pakola ice cream soda 2.25 ltr pet jumbo (1x1)', 'quantity': 1}]"
2021-03-28 16:48:15.664235,1,13,465,"[{'name': '(wrong code) ariel downy 500 kg(10)', 'quantity': 3}]"
